date      , match_type, pitch_type   , ground                                                                       , your_team   , opposition_team, bowler_name         , bowler_type       , wickets, runs , economy, overs, start_time, match_period, weather_time    , temperature_2m, relative_humidity_2m, dew_point_2m, pressure_msl, cloud_cover, wind_speed_10m, wind_direction_10m, wind_gusts_10m, precipitation
2021-11-01, T20       , Slow         , Sharjah                                                                      , Sri Lanka   , England        , Wanindu Hasaranga   , RightArmLegBreak  ,     3.0,  21.0,    5.25,   4.0, 19:00     , night       , 2021-11-01T19:00, 29.8          ,                 80.0, 26.0        ,       1013.0,         0.0,           13.1,              286.0,           21.2,           0.0
2021-11-04, T20       , Slow         , Abu Dhabi                                                                    , Sri Lanka   , West Indies    , Wanindu Hasaranga   , RightArmLegBreak  ,     2.0,  19.0,    4.75,   4.0, 19:00     , night       , 2021-11-04T19:00, 29.5          ,                 50.0, 18.1        ,       1012.2,         0.0,           17.8,              312.0,           26.3,           0.0
2022-02-11, T20       , Flat         , Sydney                                                                       , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     3.0,  38.0,    9.5 ,   4.0, 19:00     , night       , 2022-02-11T19:00, 22.1          ,                 71.0, 16.8        ,       1016.3,        41.0,           24.9,              158.0,           51.1,           0.2
2022-02-13, T20       , Flat         , Sydney                                                                       , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     2.0,  33.0,    8.25,   4.0, 19:00     , night       , 2022-02-13T19:00, 22.7          ,                 60.0, 14.6        ,       1021.3,        27.0,            8.9,               43.0,           25.2,           0.0
2022-02-15, T20       , Flat         , Canberra                                                                     , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,  27.0,    6.75,   4.0, 19:00     , night       , 2022-02-15T19:00, 26.0          ,                 45.0, 13.0        ,       1019.8,        60.0,           12.7,              125.0,           26.3,           0.0
2022-02-24, T20       , Flat         , Lucknow                                                                      , Sri Lanka   , India          , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,  40.0,   10.0 ,   4.0, 19:00     , night       , 2022-02-24T19:00, 20.2          ,                 68.0, 14.2        ,       1014.0,       100.0,            7.3,               20.0,            9.4,           0.0
2022-06-07, T20       , Slow         , Colombo                                                                      , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,  27.0,    6.75,   4.0, 19:00     , night       , 2022-06-07T19:00, 26.3          ,                 86.0, 23.7        ,       1009.2,       100.0,           12.7,              223.0,           24.1,           0.0
2022-06-08, T20       , Slow         , Colombo                                                                      , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     4.0,  33.0,    8.25,   4.0, 19:00     , night       , 2022-06-08T19:00, 26.9          ,                 82.0, 23.6        ,       1008.6,       100.0,           11.5,              219.0,           20.9,           0.0
2022-06-11, T20       , Slow         , Kandy                                                                        , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     1.0,  19.0,    4.75,   4.0, 19:00     , night       , 2022-06-11T19:00, 23.1          ,                 87.0, 20.9        ,       1010.4,       100.0,            9.7,              248.0,           25.6,           0.0
2022-06-14, ODI       , Slow         , Kandy                                                                        , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     4.0,  58.0,    6.44,   9.0, 14:30     , day         , 2022-06-14T14:00, 27.0          ,                 76.0, 22.4        ,       1007.6,       100.0,           13.4,              264.0,           32.4,           1.3
2022-06-16, ODI       , Slow         , Kandy                                                                        , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,   0.0,    0.0 ,      , 14:30     , day         , 2022-06-16T14:00, 23.5          ,                 91.0, 22.0        ,       1008.1,       100.0,            5.2,              326.0,           22.0,           1.3
2022-06-19, ODI       , Slow         , Colombo                                                                      , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,   0.0,    0.0 ,      , 14:30     , day         , 2022-06-19T14:00, 28.7          ,                 74.0, 23.6        ,       1007.9,       100.0,           14.1,              232.0,           31.3,           0.1
2022-06-21, ODI       , Slow         , Colombo                                                                      , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,   0.0,    0.0 ,      , 14:30     , day         , 2022-06-21T14:00, 28.7          ,                 79.0, 24.6        ,       1006.1,       100.0,           16.1,              254.0,           36.7,           0.0
2022-08-27, T20       , Slow         , Dubai                                                                        , Sri Lanka   , Afghanistan    , Wanindu Hasaranga   , RightArmLegBreak  ,     1.0,  19.0,    6.33,   3.0, 19:00     , night       , 2022-08-27T19:00, 35.2          ,                 45.0, 21.5        ,       1002.3,         0.0,           16.7,               19.0,           26.6,           0.0
2022-09-01, T20       , Slow         , Dubai                                                                        , Sri Lanka   , Bangladesh     , Wanindu Hasaranga   , RightArmLegBreak  ,     2.0,  41.0,   10.25,   4.0, 19:00     , night       , 2022-09-01T19:00, 32.1          ,                 72.0, 26.4        ,       1004.0,         0.0,           14.0,              348.0,           31.3,           0.0
2022-09-03, T20       , Slow         , Sharjah                                                                      , Sri Lanka   , Afghanistan    , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,  23.0,    5.75,   4.0, 19:00     , night       , 2022-09-03T19:00, 32.7          ,                 64.0, 25.0        ,       1003.2,         3.0,           16.8,               15.0,           27.4,           0.0
2022-09-06, T20       , Slow         , Dubai                                                                        , Sri Lanka   , India          , Wanindu Hasaranga   , RightArmLegBreak  ,     3.0,  33.0,    8.25,   4.0, 19:00     , night       , 2022-09-06T19:00, 34.0          ,                 53.0, 23.1        ,       1001.7,         0.0,           10.5,              338.0,           28.1,           0.0
2022-09-09, T20       , Slow         , Dubai                                                                        , Sri Lanka   , Pakistan       , Wanindu Hasaranga   , RightArmLegBreak  ,     3.0,  21.0,    5.25,   4.0, 19:00     , night       , 2022-09-09T19:00, 32.7          ,                 62.0, 24.5        ,       1004.0,         0.0,           12.9,              330.0,           26.6,           0.0
2022-09-11, T20       , Slow         , Dubai                                                                        , Sri Lanka   , Pakistan       , Wanindu Hasaranga   , RightArmLegBreak  ,     3.0,  27.0,    6.75,   4.0, 19:00     , night       , 2022-09-11T19:00, 32.5          ,                 64.0, 24.7        ,       1000.8,         8.0,           11.5,              311.0,           22.0,           0.0
2022-10-25, T20       , Flat         , Perth Stadium                                                                , Sri Lanka   , Australia      , Wanindu Hasaranga   , RightArmLegBreak  ,     0.0,  53.0,   17.66,   3.0, 19:00     , night       , 2022-10-25T19:00, 15.8          ,                 70.0, 10.2        ,       1018.1,        18.0,           18.3,              202.0,           37.8,           0.0
2022-10-29, T20       , Flat         , Sydney                                                                       , Sri Lanka   , New Zealand    , Wanindu Hasaranga   , RightArmLegBreak  ,     1.0,  22.0,    5.5 ,   4.0, 19:00     , night       , 2022-10-29T19:00, 20.0          ,                 40.0, 6.0         ,       1005.4,         0.0,           16.6,              265.0,           30.2,           0.0
